T,D,X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,t
1678.27145,2.36240143e-06,0,0.714067759,0,0.00814327374,0.0152330167,0.099082922,0.0156372841,0.113910113,0.0118893594,7.53722042e-11,1.09298861e-08,0.0220360091,1.81564841e-07,3.57435775e-08,7.21448223e-09,2.23145678e-12,3.15427336e-10,8.20219404e-17,5.71725297e-19,6.63662831e-22,6.55115681e-19,5.70097624e-16,2.18757276e-12,6.12286452e-27,2.64777253e-08,2.8424493e-16,5.09296764e-10,2.25656197e-13,1.34983267e-11,3.5297949e-15,6.89852501e-25,90.5980368
1678.2718,2.36240097e-06,0,0.714067795,0,0.00814326895,0.0152329978,0.0990829401,0.0156372773,0.113910128,0.011889363,7.53722348e-11,1.09299194e-08,0.0220359744,1.74222458e-07,3.57436481e-08,7.21434887e-09,2.23144803e-12,3.15425952e-10,8.20218789e-17,5.7051378e-19,6.62585701e-22,6.52792338e-19,5.68525357e-16,2.17095096e-12,6.05193309e-27,2.64721623e-08,2.84244495e-16,4.99579079e-10,2.25655964e-13,1.34195571e-11,3.52004251e-15,6.8793625e-25,90.6109713
1678.27216,2.36240051e-06,0,0.714067831,0,0.0081432642,0.015232979,0.0990829581,0.0156372706,0.113910142,0.0118893667,7.53722658e-11,1.09299528e-08,0.0220359397,1.67181488e-07,3.57437178e-08,7.21421949e-09,2.23143932e-12,3.15424575e-10,8.20218172e-17,5.69362697e-19,6.61562235e-22,6.50564333e-19,5.67017587e-16,2.15501115e-12,5.98430121e-27,2.64668283e-08,2.84244059e-16,4.9026026e-10,2.25655733e-13,1.33440187e-11,3.51069012e-15,6.86113379e-25,90.6239058
1678.27251,2.36240005e-06,0,0.714067866,0,0.00814325949,0.0152329603,0.099082976,0.015637264,0.113910157,0.0118893703,7.53722971e-11,1.09299864e-08,0.0220359049,1.60429559e-07,3.57437867e-08,7.2140939e-09,2.23143065e-12,3.15423204e-10,8.20217552e-17,5.68268698e-19,6.60589462e-22,6.48427755e-19,5.65571668e-16,2.13972534e-12,5.9198021e-27,2.64617138e-08,2.84243623e-16,4.81323932e-10,2.25655506e-13,1.32715791e-11,3.50172133e-15,6.84378854e-25,90.6368404
1678.27286,2.36239959e-06,0,0.714067902,0,0.00814325482,0.0152329418,0.0990829939,0.0156372574,0.113910171,0.011889374,7.53723287e-11,1.09300202e-08,0.0220358702,1.53954803e-07,3.57438548e-08,7.21397197e-09,2.23142201e-12,3.15421839e-10,8.20216931e-17,5.67228642e-19,6.59664596e-22,6.4637885e-19,5.64185061e-16,2.12506669e-12,5.85827831e-27,2.64568099e-08,2.84243187e-16,4.72754395e-10,2.2565528e-13,1.32021109e-11,3.49312039e-15,6.82727945e-25,90.6497749
1678.27321,2.36239914e-06,0,0.714067937,0,0.00814325019,0.0152329234,0.0990830116,0.0156372508,0.113910185,0.0118893776,7.53723607e-11,1.09300541e-08,0.0220358354,1.47745844e-07,3.57439221e-08,7.21385354e-09,2.23141341e-12,3.15420481e-10,8.20216307e-17,5.66239578e-19,6.58785021e-22,6.44414021e-19,5.62855331e-16,2.11100945e-12,5.79958121e-27,2.64521079e-08,2.8424275e-16,4.64536592e-10,2.25655058e-13,1.31354923e-11,3.4848722e-15,6.81156202e-25,90.6627094
1678.27355,2.36239869e-06,0,0.714067972,0,0.0081432456,0.0152329051,0.0990830293,0.0156372443,0.113910199,0.0118893813,7.53723929e-11,1.09300882e-08,0.0220358005,1.41791769e-07,3.57439887e-08,7.21373846e-09,2.23140484e-12,3.15419128e-10,8.20215682e-17,5.65298739e-19,6.57948281e-22,6.42529816e-19,5.61580145e-16,2.09752894e-12,5.74357038e-27,2.64475996e-08,2.84242314e-16,4.56656085e-10,2.25654838e-13,1.30716062e-11,3.47696228e-15,6.79659443e-25,90.675644
1678.27406,2.36239803e-06,0,0.714068024,0,0.00814323878,0.0152328778,0.0990830556,0.0156372346,0.11391022,0.0118893867,7.53724418e-11,1.09301396e-08,0.0220357482,1.33309333e-07,3.57440873e-08,7.2135717e-09,2.23139203e-12,3.15417107e-10,8.2021474e-17,5.63971249e-19,6.56767584e-22,6.39845434e-19,5.59763377e-16,2.07832339e-12,5.66424239e-27,2.64411779e-08,2.84241657e-16,4.45429068e-10,2.25654512e-13,1.29805872e-11,3.46569285e-15,6.77544747e-25,90.695061
1678.27457,2.36239736e-06,0,0.714068075,0,0.00814323203,0.0152328508,0.0990830818,0.0156372249,0.113910241,0.0118893922,7.53724913e-11,1.09301914e-08,0.0220356959,1.25344214e-07,3.57441844e-08,7.21341175e-09,2.2313793e-12,3.15415098e-10,8.20213793e-17,5.62738462e-19,6.55671025e-22,6.37324691e-19,5.58057313e-16,2.06028839e-12,5.59025202e-27,2.64351493e-08,2.84241e-16,4.34886634e-10,2.25654191e-13,1.28951143e-11,3.45511001e-15,6.75577852e-25,90.7144781
1678.27508,2.36239671e-06,0,0.714068126,0,0.00814322536,0.015232824,0.0990831078,0.0156372154,0.113910262,0.0118893976,7.53725413e-11,1.09302434e-08,0.0220356435,1.17864861e-07,3.57442802e-08,7.2132582e-09,2.23136662e-12,3.15413099e-10,8.20212843e-17,5.61592951e-19,6.54652013e-22,6.34957611e-19,5.56455202e-16,2.04335255e-12,5.52121413e-27,2.64294896e-08,2.84240343e-16,4.24987032e-10,2.25653875e-13,1.28148492e-11,3.44517187e-15,6.73747459e-25,90.7338952
1678.27558,2.36239606e-06,0,0.714068176,0,0.00814321875,0.0152327974,0.0990831336,0.0156372059,0.113910282,0.011889403,7.53725919e-11,1.09302958e-08,0.022035591,1.10841649e-07,3.57443746e-08,7.21311065e-09,2.23135401e-12,3.15411111e-10,8.2021189e-17,5.60527934e-19,6.5370453e-22,6.32734823e-19,5.54950706e-16,2.02744886e-12,5.45677405e-27,2.64241765e-08,2.84239684e-16,4.15691059e-10,2.25653563e-13,1.27394744e-11,3.43583912e-15,6.72043229e-25,90.7533122
1678.27608,2.36239542e-06,0,0.714068226,0,0.00814321221,0.0152327709,0.0990831593,0.0156371965,0.113910302,0.0118894084,7.53726429e-11,1.09303483e-08,0.0220355385,1.04246758e-07,3.57444678e-08,7.21296874e-09,2.23134146e-12,3.15409132e-10,8.20210933e-17,5.59537218e-19,6.52823081e-22,6.30647528e-19,5.53537872e-16,2.01251436e-12,5.39660502e-27,2.64191887e-08,2.84239026e-16,4.06961903e-10,2.25653255e-13,1.26686917e-11,3.42707485e-15,6.70455691e-25,90.7727293
1678.27657,2.36239478e-06,0,0.714068276,0,0.00814320572,0.0152327447,0.0990831849,0.0156371872,0.113910322,0.0118894139,7.53726945e-11,1.09304012e-08,0.022035486,9.8054067e-08,3.57445598e-08,7.21283212e-09,2.23132895e-12,3.15407163e-10,8.20209973e-17,5.58615139e-19,6.52002637e-22,6.28687465e-19,5.5221111e-16,1.99848996e-12,5.34040569e-27,2.64145065e-08,2.84238367e-16,3.98764995e-10,2.25652951e-13,1.2602221e-11,3.4188444e-15,6.68976162e-25,90.7921464
1678.27706,2.36239414e-06,0,0.714068325,0,0.00814319929,0.0152327186,0.0990832103,0.0156371779,0.113910342,0.0118894193,7.53727464e-11,1.09304542e-08,0.0220354334,9.22390469e-08,3.57446507e-08,7.21270048e-09,2.2313165e-12,3.15405202e-10,8.2020901e-17,5.5775651e-19,6.51238596e-22,6.26846876e-19,5.50965173e-16,1.98532016e-12,5.28789791e-27,2.64101112e-08,2.84237707e-16,3.91067879e-10,2.25652651e-13,1.25397994e-11,3.4111152e-15,6.67596674e-25,90.8115634
1678.27755,2.36239351e-06,0,0.714068374,0,0.00814319291,0.0152326927,0.0990832356,0.0156371687,0.113910362,0.0118894247,7.53727988e-11,1.09305075e-08,0.0220353808,8.67786649e-08,3.57447406e-08,7.2125735e-09,2.23130409e-12,3.15403248e-10,8.20208044e-17,5.56956583e-19,6.50526739e-22,6.25118475e-19,5.49795132e-16,1.97295284e-12,5.23882474e-27,2.64059854e-08,2.84237047e-16,3.83840074e-10,2.25652354e-13,1.248118e-11,3.40385671e-15,6.66309907e-25,90.8309805
1678.27804,2.36239288e-06,0,0.714068423,0,0.00814318659,0.015232667,0.0990832608,0.0156371595,0.113910382,0.0118894301,7.53728516e-11,1.09305609e-08,0.0220353282,8.16512923e-08,3.57448296e-08,7.21245091e-09,2.23129173e-12,3.15401303e-10,8.20207076e-17,5.56210998e-19,6.49863199e-22,6.23495422e-19,5.4869636e-16,1.96133907e-12,5.19294869e-27,2.64021125e-08,2.84236387e-16,3.77052959e-10,2.2565206e-13,1.24261308e-11,3.39704021e-15,6.65109133e-25,90.8503976
1678.27852,2.36239226e-06,0,0.714068471,0,0.0081431803,0.0152326413,0.0990832859,0.0156371504,0.113910402,0.0118894355,7.53729047e-11,1.09306146e-08,0.0220352756,7.68366198e-08,3.57449176e-08,7.21233244e-09,2.2312794e-12,3.15399364e-10,8.20206106e-17,5.55515759e-19,6.49244423e-22,6.21971292e-19,5.47664509e-16,1.9504329e-12,5.15005005e-27,2.63984771e-08,2.84235726e-16,3.70679659e-10,2.2565177e-13,1.23744342e-11,3.39063876e-15,6.63988161e-25,90.8698146
1678.279,2.36239164e-06,0,0.71406852,0,0.00814317407,0.0152326159,0.0990833108,0.0156371413,0.113910421,0.0118894409,7.53729581e-11,1.09306684e-08,0.0220352229,7.2315577e-08,3.57450048e-08,7.21221783e-09,2.23126712e-12,3.15397432e-10,8.20205133e-17,5.54867189e-19,6.48667148e-22,6.20540054e-19,5.466955e-16,1.94019117e-12,5.10992545e-27,2.63950648e-08,2.84235065e-16,3.64694937e-10,2.25651482e-13,1.23258857e-11,3.38462704e-15,6.62941288e-25,90.8892317
1678.27948,2.36239102e-06,0,0.714068567,0,0.00814316787,0.0152325905,0.0990833357,0.0156371323,0.113910441,0.0118894463,7.53730119e-11,1.09307224e-08,0.0220351702,6.80702563e-08,3.57450912e-08,7.21210685e-09,2.23125487e-12,3.15395506e-10,8.20204158e-17,5.54261911e-19,6.48128373e-22,6.19196044e-19,5.45785501e-16,1.93057337e-12,5.07238649e-27,2.6391862e-08,2.84234403e-16,3.59075096e-10,2.25651197e-13,1.22802934e-11,3.37898129e-15,6.61963258e-25,90.9086488
1678.27995,2.36239041e-06,0,0.714068615,0,0.00814316171,0.0152325652,0.0990833605,0.0156371233,0.11391046,0.0118894517,7.5373066e-11,1.09307765e-08,0.0220351175,6.40838421e-08,3.57451768e-08,7.21199927e-09,2.23124266e-12,3.15393585e-10,8.20203181e-17,5.53696814e-19,6.47625335e-22,6.17933942e-19,5.44930913e-16,1.92154144e-12,5.03725853e-27,2.63888559e-08,2.84233741e-16,3.53797884e-10,2.25650915e-13,1.22374769e-11,3.37367919e-15,6.61049226e-25,90.9280658
1678.28043,2.3623898e-06,0,0.714068662,0,0.00814315559,0.0152325401,0.0990833852,0.0156371144,0.113910479,0.011889457,7.53731203e-11,1.09308308e-08,0.0220350647,6.03405447e-08,3.57452618e-08,7.2118949e-09,2.23123048e-12,3.15391671e-10,8.20202203e-17,5.53169033e-19,6.47155489e-22,6.16748754e-19,5.44128358e-16,1.91305967e-12,5.00437958e-27,2.63860344e-08,2.84233079e-16,3.48842406e-10,2.25650634e-13,1.2197267e-11,3.36869979e-15,6.60194714e-25,90.9474829
1678.2809,2.36238919e-06,0,0.71406871,0,0.0081431495,0.0152325151,0.0990834099,0.0156371055,0.113910498,0.0118894624,7.53731749e-11,1.09308853e-08,0.0220350119,5.68255369e-08,3.57453461e-08,7.21179353e-09,2.23121833e-12,3.15389761e-10,8.20201222e-17,5.52675928e-19,6.46716488e-22,6.1563579e-19,5.43374662e-16,1.9050945e-12,4.9735993e-27,2.63833864e-08,2.84232417e-16,3.4418904e-10,2.25650356e-13,1.21595048e-11,3.3640234e-15,6.59395587e-25,90.9669
1678.28137,2.36238859e-06,0,0.714068757,0,0.00814314344,0.0152324901,0.0990834344,0.0156370966,0.113910517,0.0118894678,7.53732298e-11,1.09309398e-08,0.0220349591,5.35248963e-08,3.57454297e-08,7.21169499e-09,2.2312062e-12,3.15387856e-10,8.2020024e-17,5.52215062e-19,6.46306167e-22,6.14590646e-19,5.42666847e-16,1.89761443e-12,4.94477809e-27,2.63809012e-08,2.84231754e-16,3.39819363e-10,2.25650081e-13,1.21240409e-11,3.35963156e-15,6.58648024e-25,90.986317
1678.28183,2.36238799e-06,0,0.714068803,0,0.00814313741,0.0152324653,0.0990834589,0.0156370878,0.113910536,0.0118894732,7.53732849e-11,1.09309945e-08,0.0220349063,5.04255491e-08,3.57455128e-08,7.2115991e-09,2.2311941e-12,3.15385956e-10,8.20199256e-17,5.51784185e-19,6.45922526e-22,6.13609186e-19,5.42002114e-16,1.89058988e-12,4.91778621e-27,2.6378569e-08,2.84231091e-16,3.35716074e-10,2.25649807e-13,1.20907353e-11,3.35550692e-15,6.57948487e-25,91.0057341
1678.2823,2.36238739e-06,0,0.71406885,0,0.00814313141,0.0152324405,0.0990834833,0.015637079,0.113910555,0.0118894785,7.53733402e-11,1.09310493e-08,0.0220348535,4.75152192e-08,3.57455953e-08,7.21150569e-09,2.23118203e-12,3.1538406e-10,8.20198271e-17,5.51381218e-19,6.45563717e-22,6.12687528e-19,5.41377837e-16,1.88399307e-12,4.89250307e-27,2.63763803e-08,2.84230428e-16,3.31862928e-10,2.25649534e-13,1.20594562e-11,3.35163316e-15,6.572937e-25,91.0251512
1678.28277,2.36238679e-06,0,0.714068896,0,0.00814312544,0.0152324158,0.0990835077,0.0156370703,0.113910574,0.0118894839,7.53733957e-11,1.09311042e-08,0.0220348007,4.47823789e-08,3.57456773e-08,7.21141462e-09,2.23116998e-12,3.15382168e-10,8.20197285e-17,5.51004237e-19,6.4522803e-22,6.11822023e-19,5.40791549e-16,1.87779791e-12,4.86881648e-27,2.63743265e-08,2.84229765e-16,3.28244668e-10,2.25649264e-13,1.20300801e-11,3.34799501e-15,6.56680629e-25,91.0445682
1678.28323,2.36238619e-06,0,0.714068943,0,0.00814311949,0.0152323912,0.099083532,0.0156370615,0.113910593,0.0118894893,7.53734514e-11,1.09311592e-08,0.0220347478,4.22162038e-08,3.57457589e-08,7.21132575e-09,2.23115796e-12,3.15380279e-10,8.20196297e-17,5.50651463e-19,6.44913883e-22,6.11009249e-19,5.40240932e-16,1.87197991e-12,4.84662206e-27,2.63723993e-08,2.84229101e-16,3.24846972e-10,2.25648995e-13,1.2002491e-11,3.34457809e-15,6.56106461e-25,91.0639853
1678.28369,2.3623856e-06,0,0.714068989,0,0.00814311356,0.0152323667,0.0990835563,0.0156370528,0.113910612,0.0118894946,7.53735073e-11,1.09312143e-08,0.0220346949,3.98065295e-08,3.574584e-08,7.21123893e-09,2.23114595e-12,3.15378394e-10,8.20195308e-17,5.50321249e-19,6.44619812e-22,6.1024599e-19,5.39723813e-16,1.86651607e-12,4.82582259e-27,2.6370591e-08,2.84228437e-16,3.21656387e-10,2.25648728e-13,1.19765799e-11,3.34136891e-15,6.55568586e-25,91.0834024
1678.28415,2.36238501e-06,0,0.714069035,0,0.00814310765,0.0152323422,0.0990835805,0.0156370441,0.11391063,0.0118895,7.53735634e-11,1.09312695e-08,0.022034642,3.75438115e-08,3.57459206e-08,7.21115405e-09,2.23113396e-12,3.15376513e-10,8.20194318e-17,5.50012066e-19,6.44344457e-22,6.09529226e-19,5.39238147e-16,1.86138479e-12,4.80632755e-27,2.63688944e-08,2.84227773e-16,3.18660283e-10,2.25648462e-13,1.19522445e-11,3.3383548e-15,6.55064582e-25,91.1028195
1678.28461,2.36238442e-06,0,0.71406908,0,0.00814310177,0.0152323178,0.0990836046,0.0156370354,0.113910649,0.0118895054,7.53736196e-11,1.09313247e-08,0.0220345891,3.54190873e-08,3.57460009e-08,7.21107099e-09,2.23112199e-12,3.15374634e-10,8.20193327e-17,5.49722499e-19,6.44086561e-22,6.08856122e-19,5.38782018e-16,1.8565658e-12,4.78805257e-27,2.63673025e-08,2.84227109e-16,3.158468e-10,2.25648198e-13,1.19293886e-11,3.33552387e-15,6.54592197e-25,91.1222365
1678.28507,2.36238383e-06,0,0.714069126,0,0.00814309591,0.0152322934,0.0990836287,0.0156370268,0.113910668,0.0118895107,7.53736759e-11,1.09313801e-08,0.0220345362,3.34239413e-08,3.57460808e-08,7.21098963e-09,2.23111004e-12,3.15372759e-10,8.20192334e-17,5.49451235e-19,6.43844953e-22,6.08224017e-19,5.38353625e-16,1.85204005e-12,4.77091897e-27,2.63658092e-08,2.84226445e-16,3.13204801e-10,2.25647934e-13,1.19079221e-11,3.33286495e-15,6.54149342e-25,91.1416536
1678.28553,2.36238324e-06,0,0.714069172,0,0.00814309006,0.0152322691,0.0990836528,0.0156370182,0.113910686,0.0118895161,7.53737324e-11,1.09314355e-08,0.0220344833,3.15504709e-08,3.57461603e-08,7.21090988e-09,2.23109811e-12,3.15370886e-10,8.20191341e-17,5.49197052e-19,6.4361855e-22,6.07630409e-19,5.37951275e-16,1.84778966e-12,4.75485342e-27,2.63644082e-08,2.8422578e-16,3.10723828e-10,2.25647672e-13,1.18877602e-11,3.33036754e-15,6.53734071e-25,91.1610707
1678.28598,2.36238266e-06,0,0.714069217,0,0.00814308423,0.0152322449,0.0990836768,0.0156370096,0.113910705,0.0118895214,7.53737891e-11,1.0931491e-08,0.0220344304,2.97912555e-08,3.57462395e-08,7.21083163e-09,2.23108619e-12,3.15369016e-10,8.20190347e-17,5.48958817e-19,6.43406343e-22,6.07072952e-19,5.37573381e-16,1.84379783e-12,4.73978746e-27,2.63630941e-08,2.84225116e-16,3.0839406e-10,2.25647411e-13,1.18688233e-11,3.32802181e-15,6.53344575e-25,91.1804877
1678.28644,2.36238207e-06,0,0.714069263,0,0.00814307841,0.0152322207,0.0990837008,0.015637001,0.113910723,0.0118895268,7.53738458e-11,1.09315465e-08,0.0220343774,2.8139327e-08,3.57463184e-08,7.21075479e-09,2.23107428e-12,3.15367148e-10,8.20189352e-17,5.48735478e-19,6.43207394e-22,6.0654944e-19,5.37218451e-16,1.8400488e-12,4.72565722e-27,2.63618614e-08,2.84224451e-16,3.06206277e-10,2.25647151e-13,1.18510368e-11,3.3258185e-15,6.52979172e-25,91.1999048
1678.28689,2.36238149e-06,0,0.714069308,0,0.00814307261,0.0152321965,0.0990837248,0.0156369924,0.113910742,0.0118895321,7.53739027e-11,1.09316021e-08,0.0220343245,2.65881423e-08,3.5746397e-08,7.21067928e-09,2.23106239e-12,3.15365282e-10,8.20188357e-17,5.48526054e-19,6.43020834e-22,6.06057805e-19,5.36885086e-16,1.83652776e-12,4.71240307e-27,2.63607053e-08,2.84223786e-16,3.04151819e-10,2.25646892e-13,1.18343305e-11,3.32374892e-15,6.52636293e-25,91.2193219
1678.28735,2.3623809e-06,0,0.714069353,0,0.00814306683,0.0152321724,0.0990837487,0.0156369838,0.11391076,0.0118895375,7.53739597e-11,1.09316578e-08,0.0220342715,2.51315576e-08,3.57464753e-08,7.21060502e-09,2.23105051e-12,3.15363419e-10,8.2018736e-17,5.48329635e-19,6.4284585e-22,6.05596102e-19,5.36571969e-16,1.8332208e-12,4.6999693e-27,2.63596211e-08,2.84223122e-16,3.02222556e-10,2.25646634e-13,1.18186385e-11,3.32180492e-15,6.52314478e-25,91.2387389
1678.2878,2.36238032e-06,0,0.714069398,0,0.00814306106,0.0152321484,0.0990837726,0.0156369753,0.113910778,0.0118895428,7.53740168e-11,1.09317135e-08,0.0220342185,2.37638033e-08,3.57465534e-08,7.21053192e-09,2.23103864e-12,3.15361557e-10,8.20186363e-17,5.48145371e-19,6.42681687e-22,6.05162506e-19,5.36277867e-16,1.83011488e-12,4.68830389e-27,2.63586043e-08,2.84222457e-16,3.00410852e-10,2.25646377e-13,1.1803899e-11,3.31997885e-15,6.52012365e-25,91.258156
1678.28825,2.36237974e-06,0,0.714069443,0,0.0081430553,0.0152321243,0.0990837964,0.0156369668,0.113910797,0.0118895482,7.5374074e-11,1.09317693e-08,0.0220341655,2.24794621e-08,3.57466312e-08,7.21045992e-09,2.23102678e-12,3.15359698e-10,8.20185366e-17,5.47972474e-19,6.42527644e-22,6.04755303e-19,5.36001621e-16,1.82719774e-12,4.67735822e-27,2.63576509e-08,2.84221791e-16,2.98709539e-10,2.25646121e-13,1.17900539e-11,3.31826351e-15,6.51728686e-25,91.2775731
1678.2887,2.36237916e-06,0,0.714069488,0,0.00814304955,0.0152321003,0.0990838203,0.0156369582,0.113910815,0.0118895535,7.53741312e-11,1.09318251e-08,0.0220341126,2.12734469e-08,3.57467088e-08,7.21038896e-09,2.23101493e-12,3.1535784e-10,8.20184367e-17,5.47810205e-19,6.42383064e-22,6.04372884e-19,5.3574214e-16,1.82445785e-12,4.66708683e-27,2.6356757e-08,2.84221126e-16,2.97111885e-10,2.25645865e-13,1.17770486e-11,3.31665215e-15,6.51462257e-25,91.2969901
1678.28915,2.36237859e-06,0,0.714069533,0,0.00814304381,0.0152320764,0.0990838441,0.0156369497,0.113910833,0.0118895588,7.53741886e-11,1.0931881e-08,0.0220340596,2.01409808e-08,3.57467862e-08,7.21031896e-09,2.23100309e-12,3.15355984e-10,8.20183369e-17,5.4765788e-19,6.42247337e-22,6.04013737e-19,5.35498403e-16,1.82188442e-12,4.65744724e-27,2.6355919e-08,2.84220461e-16,2.95611567e-10,2.2564561e-13,1.1764832e-11,3.31513843e-15,6.51211974e-25,91.3164072
1678.2896,2.36237801e-06,0,0.714069578,0,0.00814303808,0.0152320524,0.0990838679,0.0156369412,0.113910852,0.0118895642,7.5374246e-11,1.09319369e-08,0.0220340066,1.90775784e-08,3.57468633e-08,7.21024988e-09,2.23099126e-12,3.15354129e-10,8.20182369e-17,5.47514858e-19,6.42119893e-22,6.03676444e-19,5.3526945e-16,1.81946728e-12,4.6483997e-27,2.63551335e-08,2.84219796e-16,2.94202649e-10,2.25645356e-13,1.17533558e-11,3.31371639e-15,6.50976805e-25,91.3358243
1678.29005,2.36237743e-06,0,0.714069623,0,0.00814303236,0.0152320285,0.0990838916,0.0156369328,0.11391087,0.0118895695,7.53743035e-11,1.09319928e-08,0.0220339536,1.80790276e-08,3.57469403e-08,7.21018164e-09,2.23097944e-12,3.15352276e-10,8.20181369e-17,5.47380543e-19,6.42000202e-22,6.03359671e-19,5.35054379e-16,1.81719692e-12,4.63990703e-27,2.63543972e-08,2.8421913e-16,2.92879559e-10,2.25645102e-13,1.17425751e-11,3.31238045e-15,6.50755787e-25,91.3552413
1678.2905,2.36237686e-06,0,0.714069668,0,0.00814302666,0.0152320047,0.0990839154,0.0156369243,0.113910888,0.0118895749,7.53743611e-11,1.09320488e-08,0.0220339006,1.71413735e-08,3.57470171e-08,7.21011421e-09,2.23096763e-12,3.15350424e-10,8.20180369e-17,5.47254377e-19,6.41887768e-22,6.03062168e-19,5.34852344e-16,1.81506437e-12,4.63193447e-27,2.63537072e-08,2.84218465e-16,2.9163706e-10,2.25644849e-13,1.17324473e-11,3.31112535e-15,6.50548023e-25,91.3746584
1678.29095,2.36237628e-06,0,0.714069712,0,0.00814302096,0.0152319808,0.0990839391,0.0156369158,0.113910906,0.0118895802,7.53744188e-11,1.09321048e-08,0.0220338475,1.6260902e-08,3.57470938e-08,7.21004754e-09,2.23095583e-12,3.15348574e-10,8.20179368e-17,5.47135841e-19,6.41782127e-22,6.02782758e-19,5.3466255e-16,1.81306124e-12,4.62444945e-27,2.63530607e-08,2.84217799e-16,2.9047024e-10,2.25644597e-13,1.17229327e-11,3.30994616e-15,6.50352671e-25,91.3940755
1678.2914,2.36237571e-06,0,0.714069757,0,0.00814301526,0.015231957,0.0990839628,0.0156369074,0.113910924,0.0118895855,7.53744765e-11,1.09321608e-08,0.0220337945,1.5434126e-08,3.57471703e-08,7.20998157e-09,2.23094403e-12,3.15346725e-10,8.20178367e-17,5.47024449e-19,6.41682847e-22,6.0252034e-19,5.3448425e-16,1.81117963e-12,4.61742152e-27,2.63524549e-08,2.84217133e-16,2.89374481e-10,2.25644345e-13,1.17139938e-11,3.30883826e-15,6.50168947e-25,91.4134925
1678.29185,2.36237513e-06,0,0.714069801,0,0.00814300958,0.0152319332,0.0990839865,0.0156368989,0.113910942,0.0118895909,7.53745342e-11,1.09322169e-08,0.0220337415,1.46577706e-08,3.57472466e-08,7.20991626e-09,2.23093224e-12,3.15344876e-10,8.20177365e-17,5.46919747e-19,6.41589525e-22,6.02273877e-19,5.34316743e-16,1.80941213e-12,4.61082215e-27,2.63518874e-08,2.84216468e-16,2.88345452e-10,2.25644093e-13,1.17055956e-11,3.3077973e-15,6.49996116e-25,91.4329096
1678.29229,2.36237456e-06,0,0.714069846,0,0.0081430039,0.0152319094,0.0990840102,0.0156368905,0.113910961,0.0118895962,7.53745921e-11,1.0932273e-08,0.0220336885,1.39287609e-08,3.57473228e-08,7.20985158e-09,2.23092046e-12,3.15343029e-10,8.20176363e-17,5.46821312e-19,6.41501784e-22,6.02042396e-19,5.34159372e-16,1.80775179e-12,4.60462463e-27,2.63513559e-08,2.84215802e-16,2.87379081e-10,2.25643842e-13,1.16977051e-11,3.3068192e-15,6.49833494e-25,91.4523267
1678.29274,2.36237398e-06,0,0.71406989,0,0.00814299823,0.0152318856,0.0990840338,0.015636882,0.113910979,0.0118896016,7.53746499e-11,1.09323291e-08,0.0220336354,1.32442094e-08,3.57473989e-08,7.20978748e-09,2.23090868e-12,3.15341183e-10,8.20175361e-17,5.46728747e-19,6.41419271e-22,6.01824983e-19,5.34011518e-16,1.80619206e-12,4.59880397e-27,2.63508582e-08,2.84215136e-16,2.86471549e-10,2.25643592e-13,1.16902913e-11,3.30590011e-15,6.49680437e-25,91.4717437
1678.29319,2.36237341e-06,0,0.714069935,0,0.00814299257,0.0152318619,0.0990840575,0.0156368736,0.113910997,0.0118896069,7.53747078e-11,1.09323853e-08,0.0220335824,1.26014049e-08,3.57474749e-08,7.20972394e-09,2.23089691e-12,3.15339338e-10,8.20174358e-17,5.46641683e-19,6.41341656e-22,6.01620781e-19,5.33872602e-16,1.80472682e-12,4.59333672e-27,2.63503922e-08,2.8421447e-16,2.85619267e-10,2.25643341e-13,1.16833251e-11,3.30503646e-15,6.49536346e-25,91.4911608
1678.29363,2.36237284e-06,0,0.714069979,0,0.00814298691,0.0152318382,0.0990840811,0.0156368652,0.113911015,0.0118896122,7.53747658e-11,1.09324415e-08,0.0220335294,1.19978012e-08,3.57475507e-08,7.20966091e-09,2.23088514e-12,3.15337494e-10,8.20173355e-17,5.46559773e-19,6.41268632e-22,6.01428983e-19,5.33742076e-16,1.8033503e-12,4.58820096e-27,2.6349956e-08,2.84213804e-16,2.84818865e-10,2.25643092e-13,1.16767793e-11,3.30422484e-15,6.49400659e-25,91.5105779
1678.2943,2.36237198e-06,0,0.714070046,0,0.00814297841,0.0152318025,0.0990841166,0.0156368526,0.113911042,0.0118896202,7.5374853e-11,1.09325259e-08,0.0220334497,1.11593855e-08,3.57476645e-08,7.20956711e-09,2.23086747e-12,3.15334725e-10,8.20171848e-17,5.4644569e-19,6.41166915e-22,6.01162484e-19,5.33560627e-16,1.8014371e-12,4.58106295e-27,2.63493526e-08,2.84212804e-16,2.83706915e-10,2.25642717e-13,1.16676787e-11,3.30309634e-15,6.49211446e-25,91.5397517
